name,count,gender,probability,IPA,IPA_stress,n_syllables
Cal,84.0,male,0.88,'kæl,1,1.0
Kia,84.0,female,0.95,'kiː ɛː,10,2.0
Elyse,84.0,female,0.99,'ɛ laɪs,10,2.0
Cheng,84.0,female,0.57,'ʧɛŋ,1,1.0
Elham,84.0,female,1.0,,,
Christer,84.0,male,1.0,,,
Esin,84.0,female,0.98,,,
Akash,84.0,male,1.0,,,
Amos,84.0,male,1.0,'eɪ məs,10,2.0
Ritu,84.0,female,0.68,'ɹɪ tʉː,10,2.0
Carlotta,84.0,female,0.99,kɑr 'lɔː tʌ,010,3.0
Ethel,84.0,female,0.99,'ɛ θəl,10,2.0
Lisette,84.0,female,1.0,lɪ 'sɛt,01,2.0
Kavita,84.0,female,0.98,,,
Suzette,84.0,female,1.0,`suː 'zɛt,11,2.0
Viola,84.0,female,1.0,vaɪ 'oʊ lə,010,3.0
Rainer,84.0,male,0.99,'reɪ nɛː,10,2.0
Win,84.0,male,0.69,'wɪn,1,1.0
Desi,83.0,female,0.83,'dɛ ziː,10,2.0
Ceri,83.0,female,0.9,,,
Hernando,83.0,male,1.0,hɛː 'nɑn doʊ,010,3.0
Mohsen,83.0,male,1.0,,,
Carson,83.0,male,0.81,'kɑr sən,10,2.0
Jung,83.0,female,0.81,'jʊŋ,1,1.0
Robinson,83.0,male,0.99,'rɑ bən sən,100,3.0
Tucker,83.0,male,0.96,'tʌ kɛː,10,2.0
Lino,83.0,male,0.99,'liː noʊ,10,2.0
Josefine,83.0,female,1.0,,,
Archana,83.0,female,0.99,,,
Ornella,83.0,female,0.99,,,
Päivi,83.0,female,1.0,,,
Remy,83.0,male,0.81,'rɛ miː,10,2.0
Sharron,83.0,female,0.98,'ʃæ rən,10,2.0
Jessika,83.0,female,1.0,,,
Gul,83.0,female,0.96,'gəl,1,1.0
Terje,83.0,male,1.0,,,
Vesna,83.0,female,1.0,,,
Sigrid,83.0,female,1.0,'sɪ grɪd,10,2.0
Umar,83.0,male,0.99,,,
Maite,83.0,female,1.0,,,
Danijela,83.0,female,0.99,,,
Becki,83.0,female,1.0,'bɛ kiː,10,2.0
Cornelia,83.0,female,1.0,kɔːr 'niːl jʌ,010,3.0
Hellen,83.0,female,0.98,'hɛ lən,10,2.0
Himanshu,83.0,male,1.0,,,
Echo,82.0,female,0.52,'ɛ koʊ,10,2.0
Batuhan,82.0,male,0.99,,,
Eyüp,82.0,male,1.0,,,
Rasha,82.0,female,0.99,,,
Johnson,82.0,male,0.99,'ʤɑn sən,10,2.0
Abdallah,82.0,male,1.0,`æb 'dæ lə,110,3.0
Bibiana,82.0,female,1.0,,,
Maged,82.0,male,0.99,,,
Mitzi,82.0,female,1.0,'mɪt siː,10,2.0
Loreto,82.0,female,0.94,lɔː 'rɛ toʊ,010,3.0
Shona,82.0,female,1.0,,,
Danni,82.0,female,0.87,,,
Annelies,82.0,female,1.0,,,
Wahyu,82.0,male,0.84,,,
Belle,82.0,female,0.98,'bɛl,1,1.0
Chanel,82.0,female,0.99,ʃə 'nɛl,01,2.0
Michał,82.0,male,1.0,,,
Sindy,82.0,female,0.99,,,
Sezgin,82.0,male,0.99,,,
Conrad,82.0,male,1.0,'kɑn ræd,10,2.0
Corrado,82.0,male,1.0,kɛː 'ɑ doʊ,010,3.0
Yeni,82.0,female,0.99,,,
Rosalind,82.0,female,1.0,'rɑ zʌ lɪnd,100,3.0
Yudi,82.0,male,0.74,,,
Shayla,82.0,female,1.0,,,
Maité,82.0,female,1.0,,,
Handan,82.0,female,1.0,,,
Hamed,82.0,male,1.0,'hæmd,1,1.0
Stig,82.0,male,1.0,'stɪg,1,1.0
Zeina,82.0,female,1.0,,,
Umer,81.0,male,1.0,,,
Turgay,81.0,male,1.0,,,
Nani,81.0,female,0.81,'næ ni,10,2.0
Siri,81.0,female,0.73,'sɪ riː,10,2.0
Ratna,81.0,female,0.91,,,
Finn,81.0,male,0.99,'fɪn,1,1.0
Ertan,81.0,male,1.0,,,
Joëlle,81.0,female,1.0,,,
Evi,81.0,female,0.98,,,
Maira,81.0,female,1.0,,,
Jac,81.0,female,0.8,'ʤæk,1,1.0
Borja,81.0,male,1.0,'bɔːr jʌ,10,2.0
Aki,81.0,male,0.63,'ɑ kiː,10,2.0
Saira,81.0,female,1.0,,,
Jean-Marc,81.0,male,1.0,,,
Jamil,81.0,male,0.98,,,
Yee,81.0,female,0.7,'jiː,1,1.0
Queenie,81.0,female,1.0,'kwiː niː,10,2.0
Cindi,81.0,female,1.0,,,
Roxane,81.0,female,1.0,,,
Tatjana,81.0,female,0.99,,,
Danae,81.0,female,0.99,'dæ ni,10,2.0
Kristal,81.0,female,1.0,,,
Nabila,81.0,female,0.99,,,
Tamar,81.0,female,1.0,'tæ mʌ,10,2.0
Bente,81.0,female,0.99,'bɛnt,1,1.0
Nadya,81.0,female,1.0,,,
Del,80.0,male,0.79,'dɛl,1,1.0
Serhan,80.0,male,0.99,,,
Anson,80.0,male,0.98,'æn sən,10,2.0
Nilesh,80.0,male,1.0,,,
Rashid,80.0,male,1.0,rə 'ʃiːd,01,2.0
Avril,80.0,female,1.0,'æv rɪl,10,2.0
Chandler,80.0,male,0.7,'ʧænd lɛː,10,2.0
Nilda,80.0,female,1.0,,,
Curt,80.0,male,0.96,'kɛːt,1,1.0
del,80.0,male,0.79,'dɛl,1,1.0
Oriol,80.0,male,1.0,,,
Kam,80.0,female,0.61,'kæm,1,1.0
Ika,80.0,female,0.98,,,
Dilan,80.0,male,0.56,,,
Nathanael,80.0,male,1.0,'næ θə `neɪl,101,3.0
Karli,80.0,female,0.98,,,
Maude,80.0,female,0.99,'mɔːd,1,1.0
Tish,80.0,female,1.0,'tɪʃ,1,1.0
Reid,80.0,male,1.0,'riːd,1,1.0
Skye,80.0,female,0.9,'skaɪ,1,1.0
Edi,80.0,male,0.88,'iː diː,10,2.0
Turgut,80.0,male,1.0,'tɛː gʌt,10,2.0
Harald,80.0,male,1.0,'hɑ rəld,10,2.0
Viki,80.0,female,0.93,,,
Lucila,80.0,female,1.0,,,
Emmy,80.0,female,0.95,'ɛ miː,10,2.0
Inez,80.0,female,0.89,ɪ 'nɛz,01,2.0
Raed,80.0,male,1.0,,,
Tomer,80.0,male,1.0,'toʊ mɛː,10,2.0
Kang,80.0,male,0.79,'kæŋ,1,1.0
Sena,80.0,female,0.93,'sɛ nʌ,10,2.0
Leena,80.0,female,0.98,'liː nʌ,10,2.0
Werner,80.0,male,1.0,'wɛː nɛː,10,2.0
Abdo,80.0,male,0.99,'æb doʊ,10,2.0
Petar,80.0,male,0.99,,,
Jermaine,80.0,male,0.98,ʤɛː 'meɪn,01,2.0
Tin,80.0,male,0.61,'tɪn,1,1.0
Latasha,79.0,female,1.0,lə 'tɑ ʃə,010,3.0
Elmer,79.0,male,0.99,'ɛl mɛː,10,2.0
Karly,79.0,female,1.0,,,
Venus,79.0,female,0.99,'viː nəs,10,2.0
Bong,79.0,male,0.85,'bɑŋ,1,1.0
Aron,79.0,male,0.84,'ɛ rən,10,2.0
Gökçe,79.0,female,0.82,,,
Christin,79.0,female,0.97,,,
Alexandros,79.0,male,1.0,`æ lɪɡ 'zɑn dɹəʊ,1010,4.0
Jean-Christophe,79.0,male,1.0,,,
Harish,79.0,male,1.0,,,
Océane,79.0,female,1.0,,,
Yigit,79.0,male,1.0,,,
LaTasha,79.0,female,1.0,lə 'tɑ ʃə,010,3.0
Majid,79.0,male,1.0,mə 'ʤɪd,01,2.0
Reinaldo,79.0,male,1.0,`reɪ 'nɑl doʊ,110,3.0
Lydie,79.0,female,1.0,'lɪ diː,10,2.0
Harpreet,79.0,female,0.58,,,
Scarlett,79.0,female,0.96,'skɑr lɪt,10,2.0
Carlie,79.0,female,0.97,,,
Reham,79.0,female,0.99,,,
Trond,79.0,male,1.0,,,
Kane,79.0,male,0.97,'keɪn,1,1.0
Svein,79.0,male,1.0,,,
Efe,79.0,male,0.97,,,
Talal,79.0,male,1.0,tʌ 'lɑl,01,2.0
Benedetta,79.0,female,1.0,,,
Jas,79.0,male,0.52,'ʤeɪmz,1,1.0
Berit,79.0,female,1.0,,,
Adham,79.0,male,1.0,'æd hæm,10,2.0
Arman,79.0,male,1.0,'ɑr mən,10,2.0
Tang,79.0,female,0.54,'tæŋ,1,1.0
Maryse,79.0,female,1.0,mɑ 'riːs,01,2.0
Jean-Philippe,79.0,male,1.0,,,
Zain,79.0,male,0.94,,,
Heath,79.0,male,0.97,'hiːθ,1,1.0
Karem,78.0,female,0.88,,,
Rena,78.0,female,0.99,'riː nʌ,10,2.0
Ying,78.0,female,0.9,'jɪŋ,1,1.0
Edd,78.0,male,0.99,,,
Vivienne,78.0,female,1.0,'vɪ viː ən,100,3.0
Pavan,78.0,male,1.0,,,
Jacquie,78.0,female,1.0,'ʤæ kwiː,10,2.0
Lady,78.0,female,0.97,'leɪ diː,10,2.0
Kalle,78.0,male,0.95,,,
Wilfredo,78.0,male,1.0,`wɪl 'feɪ doʊ,110,3.0
Piers,78.0,male,0.96,'pɪrz,1,1.0
Fikret,78.0,male,0.88,,,
Margherita,78.0,female,0.99,,,
Nam,78.0,male,0.79,'næm,1,1.0
Freda,78.0,female,1.0,'frɛd,1,1.0
Davy,78.0,male,0.99,'deɪ viː,10,2.0
Buse,78.0,female,0.94,'bjuːz,1,1.0
Dorian,78.0,male,0.87,'dɔː riː ən,100,3.0
Jawad,78.0,male,0.97,ʤə 'wɑd,01,2.0
Erdinc,78.0,male,0.99,,,
Damir,78.0,male,1.0,,,
Tea,78.0,female,0.92,'tiː,1,1.0
Clarence,78.0,male,0.95,'klɛ rəns,10,2.0
Deep,78.0,male,0.82,'diːp,1,1.0
Aamir,78.0,male,1.0,,,
Sondra,78.0,female,1.0,'sɑn drə,10,2.0
Hubert,78.0,male,0.99,'hjuː bɛːt,10,2.0
Muzaffer,78.0,male,0.99,,,
Malou,78.0,female,0.99,,,
Wai,78.0,male,0.77,'waɪ,1,1.0
Emeline,78.0,female,0.99,'ɛ mɪ `laɪn,101,3.0
Tatyana,78.0,female,1.0,tɑ 'tjɑ nʌ,010,3.0
Honey,78.0,female,0.88,'hə niː,10,2.0
Ara,78.0,female,0.88,'æ rə,10,2.0
Noreen,78.0,female,1.0,nɛː 'iːn,01,2.0
Lotta,77.0,female,1.0,'lɑ tʌ,10,2.0
Nichola,77.0,female,1.0,nɪ 'hoʊ lə,010,3.0
Nishant,77.0,male,1.0,,,
Bina,77.0,female,0.97,'biː nʌ,10,2.0
Norbert,77.0,male,1.0,'nɔːr bɛːt,10,2.0
Ting,77.0,female,0.75,'tɪŋ,1,1.0
Happy,77.0,male,0.64,'hæ piː,10,2.0
Selda,77.0,female,0.97,'sɛl də,10,2.0
Marylin,77.0,female,1.0,'mæ rɪ lɪn,100,3.0
Henning,77.0,male,1.0,'hɛ nɪŋ,10,2.0
Roz,77.0,female,1.0,'rɑz,1,1.0
Angeline,77.0,female,1.0,'eɪŋ gɪ laɪn,100,3.0
Edmond,77.0,male,0.99,'ɛd mənd,10,2.0
Reuben,77.0,male,1.0,'ruː bən,10,2.0
Tam,77.0,female,0.65,'tæm,1,1.0
Sha,77.0,male,0.56,'ʃɑ,1,1.0
Berkay,77.0,male,1.0,,,
Siva,77.0,male,0.94,,,
Portia,77.0,female,1.0,'pɔːr ʃə,10,2.0
Ainhoa,77.0,female,1.0,,,
Mireia,77.0,female,1.0,,,
Ghada,77.0,female,1.0,'gɑ də,10,2.0
Alp,77.0,male,0.99,'æl,1,1.0
Lissette,77.0,female,1.0,,,
Callan,77.0,male,0.96,'kæ lən,10,2.0
Miri,77.0,female,0.94,,,
Deena,77.0,female,1.0,,,
Valentine,77.0,female,0.88,'væ lən `taɪn,101,3.0
Esma,77.0,female,1.0,,,
Giles,77.0,male,0.86,'ʤaɪlz,1,1.0
Tushar,77.0,male,1.0,,,
Maxwell,77.0,male,0.99,'mæk `swɛl,11,2.0
Yohana,77.0,female,0.99,,,
Vlad,77.0,male,1.0,,,
Puja,77.0,female,1.0,,,
Anthea,77.0,female,1.0,'æn θiː ə,100,3.0
Lai,77.0,female,0.52,'laɪ,1,1.0
Bud,77.0,male,1.0,'bʌd,1,1.0
Roderick,76.0,male,1.0,'rɑ drɪk,10,2.0
Pontus,76.0,male,0.99,'pɑn tʌ,10,2.0
Mamta,76.0,female,1.0,,,
Hallie,76.0,female,1.0,'hɔː liː,10,2.0
Beate,76.0,female,1.0,,,
Prakash,76.0,male,1.0,prɑ 'kɑʃ,01,2.0
Danna,76.0,female,1.0,'dæ nʌ,10,2.0
Sevim,76.0,female,1.0,,,
Toril,76.0,female,1.0,,,
Maciej,76.0,male,1.0,,,
Łukasz,76.0,male,0.99,,,
Butch,76.0,male,0.99,'bʊʧ,1,1.0
Célia,76.0,female,0.99,,,
Ferran,76.0,male,1.0,'fɛ rən,10,2.0
Agathe,76.0,female,1.0,,,
Oriana,76.0,female,1.0,ɔː riː 'æ nʌ,0010,4.0
Amer,76.0,male,1.0,'eɪ mɛː,10,2.0
Paweł,76.0,male,1.0,,,
Necati,76.0,male,1.0,,,
Jeremie,76.0,male,1.0,'dʒɛ ɹʌ mi,100,3.0
Naim,76.0,male,0.99,'naɪ ɪm,10,2.0
Solomon,76.0,male,0.99,'sɑ lə mən,100,3.0
Omnia,76.0,female,1.0,,,
Kasım,76.0,male,0.99,,,
Hind,76.0,female,1.0,'haɪnd,1,1.0
Hesham,76.0,male,1.0,,,
Hossam,76.0,male,1.0,,,
Audra,76.0,female,1.0,,,
Grecia,76.0,female,0.99,,,
Abe,76.0,male,0.96,'eɪb,1,1.0
Bharat,76.0,male,1.0,,,
Ginette,76.0,female,1.0,,,
Fidel,76.0,male,0.99,fɪ 'dɛl,01,2.0
Gal,76.0,male,0.79,'gæl,1,1.0
Liv,75.0,female,1.0,'lɪv,1,1.0
Heikki,75.0,male,1.0,,,
Rabih,75.0,male,1.0,,,
Jarrett,75.0,male,0.99,'ʤɛ rət,10,2.0
Koh,75.0,male,0.51,'koʊ,1,1.0
Malika,75.0,female,0.97,,,
Jasmina,75.0,female,1.0,jʌ 'smaɪ nʌ,010,3.0
Jitendra,75.0,male,1.0,,,
Bibi,75.0,female,0.91,bɪ 'biː,01,2.0
Nieves,75.0,female,0.99,niː 'ɛ vɛs,010,3.0
Mirta,75.0,female,1.0,,,
Lucinda,75.0,female,1.0,luː 'sɪn də,010,3.0
Paris,75.0,female,0.61,'pɛ rɪs,10,2.0
Barbora,75.0,female,1.0,,,
Mani,75.0,male,0.73,'mɑ niː,10,2.0
Yuko,75.0,female,0.99,'juː koʊ,10,2.0
Renate,75.0,female,1.0,rə 'nɑ tʌ,010,3.0
Nilgün,75.0,female,0.99,,,
Harsh,75.0,male,1.0,'hɑrʃ,1,1.0
Eirik,75.0,male,1.0,'aɪ ɹɪ,10,2.0
Aoife,75.0,female,0.99,,,
Asim,75.0,male,1.0,,,
Donatella,75.0,female,1.0,,,
Lupe,75.0,female,0.93,'luːp,1,1.0
Nusret,75.0,male,1.0,'nʌs ɹɪ,10,2.0
Shilpa,75.0,female,1.0,,,
Mustapha,75.0,male,0.99,'mʌ stæ fʌ,100,3.0
Quinton,74.0,male,1.0,kwɪn 'tɔːn,01,2.0
Shashank,74.0,male,1.0,,,
Isis,74.0,female,0.97,'aɪ səs,10,2.0
Muhamad,74.0,male,0.99,,,
Grazia,74.0,female,1.0,,,
Kami,74.0,female,0.81,,,
Eran,74.0,male,0.99,,,
Chantale,74.0,female,1.0,,,
Brit,74.0,female,0.93,'brɪt,1,1.0
Bryn,74.0,male,0.51,'brɪn,1,1.0
Sergi,74.0,male,0.99,'sɛr ʤiː,10,2.0
Tone,74.0,female,0.81,'toʊn,1,1.0
Nikolas,74.0,male,1.0,,,
Jayme,74.0,female,0.72,'ʤeɪ miː,10,2.0
Elba,74.0,female,0.97,,,
Sohail,74.0,male,0.97,,,
Debbi,74.0,female,0.99,,,
Made,74.0,male,0.66,'meɪd,1,1.0
Juanma,74.0,male,0.99,,,
Yuliana,74.0,female,0.99,,,
Edy,74.0,male,0.81,,,
Fati,74.0,female,0.93,,,
Vedat,74.0,male,1.0,,,
Corrine,74.0,female,1.0,,,
Théo,74.0,male,0.97,,,
Pan,74.0,female,0.74,'pæn,1,1.0
Dori,74.0,female,0.89,'dɔː riː,10,2.0
Atilla,74.0,male,1.0,,,
Angelika,74.0,female,1.0,æn 'ʤɛ `lɪ kə,0110,4.0
Jean-Michel,74.0,male,0.96,,,
Marc-André,74.0,male,1.0,,,
Josefin,74.0,female,1.0,,,
Nadeem,74.0,male,1.0,,,
Girish,74.0,male,1.0,,,
Sertaç,74.0,male,0.97,,,
Tiara,74.0,female,1.0,tiː 'ɑ rə,010,3.0
Wen,73.0,female,0.77,'wɛn,1,1.0
Mony,73.0,female,0.93,'moʊ niː,10,2.0
Preeti,73.0,female,0.84,,,
Zuhal,73.0,female,1.0,,,
Davis,73.0,male,0.95,'deɪ vəs,10,2.0
Stelios,73.0,male,0.99,,,
Lien,73.0,female,1.0,'liːn,1,1.0
Chester,73.0,male,0.97,'ʧɛ stɛː,10,2.0
Ned,73.0,male,0.96,'nɛd,1,1.0
Fahri,73.0,male,1.0,,,
Brahim,73.0,male,1.0,,,
Ceyda,73.0,female,1.0,,,
Arvind,73.0,male,1.0,'ɑr vɪnd,10,2.0
Ellis,73.0,male,0.63,'ɛ lɪs,10,2.0
Dusty,73.0,male,0.82,'də stiː,10,2.0
Nella,73.0,female,1.0,'nɛ lə,10,2.0
Alanna,73.0,female,1.0,ɑ 'lɑ nʌ,010,3.0
Danijel,73.0,male,1.0,,,
Yohan,73.0,male,0.97,,,
Dmitry,73.0,male,1.0,,,
Waqas,73.0,male,1.0,,,
Evans,73.0,male,0.92,'ɛ vənz,10,2.0
Germain,73.0,male,0.99,ʤɛː 'meɪn,01,2.0
Mutlu,73.0,male,0.86,,,
Eloy,73.0,male,1.0,,,
Natascha,73.0,female,1.0,,,
Tiffanie,73.0,female,1.0,,,
Lyle,73.0,male,0.9,'laɪl,1,1.0
Ophelie,73.0,female,1.0,,,
Irving,73.0,male,1.0,'ɛː vɪŋ,10,2.0
Arief,73.0,male,1.0,,,
Ayu,73.0,female,1.0,,,
Ilkay,73.0,male,0.67,,,
Raven,73.0,female,0.84,'reɪ vən,10,2.0
Ariadna,73.0,female,0.99,,,
Marlène,72.0,female,1.0,,,
Niraj,72.0,male,1.0,,,
İhsan,72.0,male,1.0,,,
Gena,72.0,female,0.96,'ʤɛ nʌ,10,2.0
Saban,72.0,male,1.0,'seɪ bən,10,2.0
Erich,72.0,male,1.0,'ɛ rɪk,10,2.0
Lorie,72.0,female,1.0,'lɔː riː,10,2.0
Dev,72.0,male,0.99,'dɛv,1,1.0
Murray,72.0,male,0.96,'mɛː iː,10,2.0
Nizar,72.0,male,0.99,'naɪ zɑr,10,2.0
Lokesh,72.0,male,1.0,,,
Neo,72.0,male,0.93,'niː oʊ,10,2.0
Neville,72.0,male,1.0,'nɛ vɪl,10,2.0
Vinicius,72.0,male,1.0,,,
Brook,72.0,female,0.74,'brʊk,1,1.0
Vasilis,72.0,male,1.0,,,
Rehan,72.0,male,1.0,,,
Brie,72.0,female,0.97,'briː,1,1.0
Conchi,72.0,female,1.0,,,
Prasad,72.0,male,1.0,'præ səd,10,2.0
Moh,72.0,male,0.93,,,
Rosi,72.0,female,0.99,,,
Fraser,72.0,male,0.99,'freɪ zɛː,10,2.0
Jos,72.0,male,0.85,'ʤoʊz,1,1.0
Arantxa,72.0,female,0.99,,,
Farhad,72.0,male,1.0,'fɑ hæ,10,2.0
Terrance,72.0,male,1.0,'tɛ rəns,10,2.0
Yaneth,71.0,female,1.0,,,
Radek,71.0,male,0.97,,,
Sanjiv,71.0,male,1.0,`sɑn 'ʤiːv,11,2.0
Cathie,71.0,female,1.0,'kæ θiː,10,2.0
Yen,71.0,female,0.99,'jɛn,1,1.0
Olcay,71.0,male,0.83,,,
Sid,71.0,male,0.92,'sɪd,1,1.0
Arnie,71.0,male,0.96,'ɑr niː,10,2.0
Isobel,71.0,female,0.99,,,
Aitor,71.0,male,1.0,,,
Jaco,71.0,male,0.99,'jɑ koʊ,10,2.0
Ünal,71.0,male,1.0,,,
Marjo,71.0,female,0.97,,,
Katharine,71.0,female,1.0,'kæ θrɪn,10,2.0
Ipek,71.0,female,0.97,,,
Enrica,71.0,female,1.0,ɪn 'riː kə,010,3.0
Linus,71.0,male,0.85,'laɪ nəs,10,2.0
Amaury,71.0,male,0.99,,,
İsmet,71.0,male,0.99,,,
Quinn,71.0,male,0.75,'kwɪn,1,1.0
Mirjana,71.0,female,0.99,,,
Akiko,71.0,female,1.0,,,
Ulf,71.0,male,1.0,'ʌlf,1,1.0
Sonal,71.0,female,0.92,,,
Tanisha,71.0,female,1.0,,,
Blaine,71.0,male,0.97,'bleɪn,1,1.0
Knut,71.0,male,1.0,'nət,1,1.0
Pallavi,71.0,female,1.0,,,
Rıdvan,71.0,male,0.99,,,
Biljana,71.0,female,1.0,,,
Leonor,71.0,female,1.0,,,
Rosaria,71.0,female,1.0,roʊ 'zɑ riː ə,0100,4.0
Carli,71.0,female,0.92,'kɑr liː,10,2.0
Ertuğrul,71.0,male,1.0,,,
Edina,71.0,female,1.0,ə 'diː nʌ,010,3.0
Åsa,71.0,female,1.0,,,
Balaji,71.0,male,1.0,,,
Anke,70.0,female,1.0,,,
Chung,70.0,male,0.79,'ʧʌŋ,1,1.0
İdris,70.0,male,1.0,'aɪ dɹɪ,10,2.0
Lucile,70.0,female,1.0,luː 'siːl,01,2.0
Kirby,70.0,female,0.54,'kɛː biː,10,2.0
Tay,70.0,female,0.59,'teɪ,1,1.0
Chrystal,70.0,female,1.0,'krɪ stəl,10,2.0
Frans,70.0,male,0.96,'frænz,1,1.0
Carin,70.0,female,0.99,'kæ rɪn,10,2.0
Charline,70.0,female,0.99,ʃɑr 'liːn,01,2.0
Jaimie,70.0,female,0.93,'ʤeɪ miː,10,2.0
Hung,70.0,male,0.8,'hʌŋ,1,1.0
Janey,70.0,female,1.0,'ʤeɪ niː,10,2.0
Ricard,70.0,male,1.0,rɪ 'kɑrd,01,2.0
Taylan,70.0,male,0.99,,,
Goh,70.0,male,0.69,'goʊ,1,1.0
Christen,70.0,female,0.93,'krɪ sən,10,2.0
Divina,70.0,female,1.0,dɪ 'vɪ nʌ,010,3.0
Gautam,70.0,male,1.0,,,
Maylis,70.0,female,0.99,,,
Lindy,70.0,female,0.99,'lɪn diː,10,2.0
Dieter,70.0,male,1.0,'diː tɛː,10,2.0
Jovana,70.0,female,0.99,,,
Minerva,70.0,female,1.0,mə 'nɛː və,010,3.0
Andri,70.0,male,0.91,,,
Tory,70.0,female,0.74,'tɔː riː,10,2.0
Hiba,70.0,female,1.0,,,
Fatema,70.0,female,1.0,,,
Dorota,70.0,female,1.0,,,
Marnie,70.0,female,1.0,,,
Hina,70.0,female,0.96,,,
Dasha,70.0,female,0.99,,,
Noriko,70.0,female,1.0,,,
Raoul,70.0,male,1.0,rɑ 'uːl,01,2.0
Kadriye,69.0,female,0.96,,,
Elda,69.0,female,1.0,,,
Jona,69.0,female,0.55,'dʒəʊ nʌ,10,2.0
Isaiah,69.0,male,1.0,`aɪ 'zeɪ ə,110,3.0
Asa,69.0,male,0.52,'ɑ sə,10,2.0
Junko,69.0,female,1.0,,,
Norberto,69.0,male,1.0,nɔːr 'bɛː `toʊ,011,3.0
Yani,69.0,female,0.91,'jɑ niː,10,2.0
Nini,69.0,female,0.99,,,
Zeeshan,69.0,male,0.99,,,
Una,69.0,female,0.99,'uː nʌ,10,2.0
Maarten,69.0,male,1.0,,,
Rowan,69.0,male,0.74,'roʊ ən,10,2.0
Brenna,69.0,female,0.97,'brɛ nʌ,10,2.0
Yuan,69.0,female,0.71,juː 'ɑn,01,2.0
Fady,69.0,male,1.0,'feɪ di,10,2.0
Rafaela,69.0,female,0.97,,,
Darko,69.0,male,1.0,,,
Moon,69.0,female,0.67,'muːn,1,1.0
Sanaa,69.0,female,1.0,sə 'nɑ,01,2.0
Hardik,69.0,male,1.0,,,
Ferdi,69.0,male,0.99,,,
Maricela,69.0,female,1.0,,,
Terra,69.0,female,0.84,'tɛ rə,10,2.0
Lilibeth,69.0,female,1.0,,,
Claudette,69.0,female,1.0,kloʊ 'dɛt,01,2.0
Karima,69.0,female,1.0,,,
Eray,69.0,male,1.0,,,
Selahattin,69.0,male,1.0,,,
Beryl,69.0,female,0.99,'bɛ rəl,10,2.0
Khan,69.0,male,1.0,'kɑn,1,1.0
Yasmina,69.0,female,0.99,,,
Bénédicte,69.0,female,1.0,,,
Maxim,68.0,male,0.99,'mæk səm,10,2.0
Sneha,68.0,female,1.0,,,
Racquel,68.0,female,1.0,,,
Fuat,68.0,male,1.0,'fjʉː æ,10,2.0
Müge,68.0,female,1.0,,,
Elsie,68.0,female,1.0,'ɛl siː,10,2.0
Tai,68.0,male,0.69,'taɪ,1,1.0
Rock,68.0,male,0.94,'rɑk,1,1.0
Juho,68.0,male,1.0,,,
Oksana,68.0,female,1.0,`ɑk 'sæ nʌ,110,3.0
Shiva,68.0,male,0.79,'ʃiː və,10,2.0
Saud,68.0,male,0.99,'sɔːd,1,1.0
Nesrin,68.0,female,1.0,,,
Maximilian,68.0,male,1.0,`mæk sɪ 'mɪ liː ən,10100,5.0
Iwan,68.0,male,1.0,'iː wɑn,10,2.0
Annabella,68.0,female,1.0,`æ nʌ 'bɛ lə,1010,4.0
Karissa,68.0,female,1.0,,,
Sunita,68.0,female,1.0,,,
Mirella,68.0,female,1.0,mɪ 'rɛ lə,010,3.0
Fritz,68.0,male,0.93,'frɪts,1,1.0
Tülay,68.0,female,1.0,,,
Nihal,68.0,female,0.87,,,
Valeska,68.0,female,1.0,vɑ 'leɪ skə,010,3.0
Yousra,68.0,female,1.0,,,
Ergün,68.0,male,1.0,,,
Rosanne,68.0,female,0.99,roʊ 'zæn,01,2.0
Calle,68.0,male,1.0,'keɪl,1,1.0
Resul,68.0,male,0.99,,,
Rogerio,68.0,male,0.99,,,
Lakshmi,68.0,female,0.9,,,
Kurtis,68.0,male,1.0,'kɛː tɪs,10,2.0
Dimas,68.0,male,1.0,'daɪ məz,10,2.0
Denisa,68.0,female,1.0,,,
Nurcan,68.0,female,1.0,,,
Shayne,68.0,male,0.78,'ʃeɪn,1,1.0
Vandana,68.0,female,1.0,,,
Mehtap,67.0,female,1.0,,,
Gülay,67.0,female,1.0,,,
Cleo,67.0,female,0.94,'kliː oʊ,10,2.0
Sayed,67.0,male,0.99,`sɑ 'jɛd,11,2.0
Mehreen,67.0,female,1.0,,,
Kym,67.0,female,0.94,'kɪm,1,1.0
Nova,67.0,female,0.87,'noʊ və,10,2.0
Jo-Anne,67.0,female,1.0,,,
Sait,67.0,male,1.0,,,
Rie,67.0,female,0.97,'ɹi,1,1.0
Nellie,67.0,female,0.99,'nɛ liː,10,2.0
Mati,67.0,male,0.85,'mæ ti,10,2.0
Kishore,67.0,male,0.99,,,
Sangeeta,67.0,female,0.99,,,
Arno,67.0,male,1.0,'ɑr noʊ,10,2.0
Pinky,67.0,female,0.9,'pɪŋ kiː,10,2.0
Anish,67.0,male,1.0,,,
Koo,67.0,female,0.88,'kuː,1,1.0
Malena,67.0,female,1.0,'mæ lɪ nʌ,100,3.0
Dai,67.0,female,0.6,'daɪ,1,1.0
Dilip,67.0,male,1.0,'dɪ lɪp,10,2.0
Anne-Lise,67.0,female,1.0,,,
Steeve,67.0,male,1.0,'sti,1,1.0
Tarun,67.0,male,1.0,,,
Paz,67.0,female,0.93,'pɑz,1,1.0
Shahzad,67.0,male,1.0,,,
Kjersti,67.0,female,1.0,,,
Griselda,67.0,female,1.0,,,
